Country,Item Type,Order Date,Order ID,Order Priority,Region,Sales Channel,Ship Date,Total Cost,Total Revenue,Units Sold
Saudi Arabia,Office Supplies,04/18/2010,363724780,C,Middle East and Africa,Offline,04/19/2010,4971193.76,6562673.92,9917
Egypt,Snacks,01/20/2014,505575023,L,Middle East and Africa,Online,03/14/2014,1275530.8,1758718.8,8552
United States,Household,09/27/2015,432995650,M,North America,Offline,10/19/2015,1327109.42,3426119.97,5369
Ireland,Household,01/04/2017,746502655,H,Europe,Online,01/16/2017,240170.48,630090.56,968
Egypt,Baby Food,09/22/2010,520559510,M,Middle East and Africa,Online,10/08/2010,219324.56,1194484.27,4487
India,Office Supplies,01/06/2017,367378177,H,Asia-Pacific,Offline,01/15/2017,1586042.15,1953016.43,3007
Poland,Vegetables,06/26/2014,848016381,M,Europe,Online,07/19/2014,357129.72,599501.16,4068
Egypt,Vegetables,07/28/2014,912263630,M,Middle East and Africa,Offline,08/21/2014,233565.86,431437.18,2698
Netherlands,Vegetables,03/03/2011,982655420,C,Europe,Online,03/06/2011,368211.38,675357.06,4226
Egypt,Snacks,12/23/2013,533017720,C,Middle East and Africa,Online,12/26/2013,768864.37,988532.96,4861
Turkey,Fruits,04/18/2013,430422007,L,Europe,Online,05/24/2013,3386.24,4473.3,481
Egypt,Cosmetics,03/23/2011,291614199,H,Middle East and Africa,Online,04/02/2011,1073804.55,1773008.2,4055
Singapore,Vegetables,11/03/2016,161765307,M,Asia-Pacific,Offline,11/19/2016,491615.68,889692.86,5669
Japan,Clothes,12/25/2013,861152018,M,Asia-Pacific,Online,01/15/2014,304973.37,935414.46,8721
Canada,Vegetables,02/23/2011,600846894,M,North America,Online,03/12/2011,153109.65,252890.64,1649
Mexico,Baby Food,08/27/2016,791520049,M,North America,Online,09/13/2016,158491.63,822210.85,3343
Japan,Baby Food,11/11/2010,518051363,C,Asia-Pacific,Online,11/12/2010,397083.96,2235910.04,8372
Canada,Office Supplies,02/13/2010,131566102,C,North America,Online,02/15/2010,1906523.82,2405553.21,3519
Canada,Household,09/12/2016,607099287,H,North America,Online,09/25/2016,76631.7,207261.98,314
Egypt,Vegetables,08/29/2014,520650611,L,Middle East and Africa,Online,10/27/2014,14161.5,23524.5,150
Singapore,Cereal,06/28/2013,786430773,H,Asia-Pacific,Online,07/12/2013,152227.92,269009.13,1261
India,Office Supplies,08/05/2012,729810876,L,Asia-Pacific,Online,09/16/2012,4599224.37,5911632.63,8781
Poland,Clothes,06/02/2012,462596911,M,Europe,Online,06/21/2012,45522.64,139293.28,1304
Saudi Arabia,Beverages,10/19/2017,902241177,L,Middle East and Africa,Online,12/11/2017,150478.76,234099.92,4916
Canada,Snacks,08/31/2012,898603154,H,North America,Offline,09/12/2012,996652.71,1467445.95,6579
Mexico,Vegetables,06/12/2011,159471828,H,North America,Online,06/23/2011,37398.48,63394.6,394
Netherlands,Household,04/22/2010,900110851,C,Europe,Online,04/26/2010,669074.84,1677959.33,2623
Germany,Cereal,10/26/2013,296928436,M,Europe,Offline,11/21/2013,115030.16,196007.28,952
Saudi Arabia,Meat,04/18/2016,411815504,C,Middle East and Africa,Offline,04/20/2016,1571969.74,2289522.34,3554
United States,Clothes,12/02/2015,816300459,L,North America,Online,01/15/2016,115683.12,348918.39,3279
Poland,Baby Food,03/27/2017,584830817,M,Europe,Online,04/22/2017,96688.89,553598.82,2133
Mexico,Baby Food,03/31/2013,586520936,L,North America,Online,05/09/2013,436659.7,2308954.6,9505
Japan,Household,05/14/2017,901031813,C,Asia-Pacific,Offline,05/17/2017,2325370.0,6276759.55,9155
Saudi Arabia,Office Supplies,01/02/2016,710702692,L,Middle East and Africa,Online,02/26/2016,3227102.88,4026071.88,6099
France,Fruits,03/29/2010,308790156,H,Europe,Offline,04/11/2010,36048.84,49651.2,5172
Italy,Beverages,04/20/2013,158811546,M,Europe,Online,05/09/2013,224933.07,340935.39,7143
Saudi Arabia,Office Supplies,06/19/2014,132770955,C,Middle East and Africa,Online,06/20/2014,4089567.9,5176152.3,7590
United Arab Emirates,Vegetables,04/19/2016,811400475,M,Middle East and Africa,Offline,05/11/2016,792086.1,1304744.22,8619
Japan,Office Supplies,03/12/2013,226492453,M,Asia-Pacific,Online,03/27/2013,3155735.17,3887443.21,5747
Ireland,Personal Care,05/03/2010,684652875,C,Europe,Offline,05/08/2010,141023.68,210706.56,2512
Poland,Snacks,03/05/2016,178172865,L,Europe,Online,04/16/2016,1429729.92,2002779.18,9486
United Kingdom,Office Supplies,02/07/2011,461692600,C,Europe,Offline,02/09/2011,1740686.53,2055920.36,3217
Canada,Clothes,01/27/2016,646568148,L,North America,Offline,03/01/2016,146118.3,453754.92,4042
India,Baby Food,07/05/2012,744666473,M,Asia-Pacific,Offline,07/20/2012,9939.5,52659.78,206
South Africa,Beverages,05/05/2014,974362731,H,Middle East and Africa,Online,05/18/2014,103800.4,164532.5,3410
India,Baby Food,12/02/2015,178557956,H,Asia-Pacific,Offline,12/07/2015,212525.5,1208955.0,4675
India,Meat,01/22/2017,789420865,C,Asia-Pacific,Online,01/27/2017,1447952.22,2156045.13,3309
United Arab Emirates,Baby Food,02/24/2017,575340078,L,Middle East and Africa,Online,04/03/2017,204349.0,1154599.0,4525
Australia,Cereal,07/27/2011,469958264,H,Asia-Pacific,Offline,08/07/2011,815257.28,1421361.92,6844
Mexico,Beverages,04/24/2014,171719624,C,North America,Offline,04/25/2014,87584.0,135481.5,2737
India,Household,03/10/2012,242448674,L,Asia-Pacific,Online,04/15/2012,852571.8,2191604.4,3420
Singapore,Vegetables,11/13/2013,598490052,M,Asia-Pacific,Online,12/10/2013,170475.03,302163.84,1881
United States,Cereal,10/05/2016,553011201,H,North America,Online,10/12/2016,12379.9,21391.44,107
Belgium,Snacks,03/31/2015,230206457,L,Europe,Online,05/15/2015,1390523.9,1898151.07,9047
Italy,Meat,06/11/2013,721488771,H,Europe,Offline,06/20/2013,3951348.96,6397856.48,9808
India,Cereal,09/22/2015,156801073,C,Asia-Pacific,Offline,09/23/2015,191662.4,331692.96,1648
Sweden,Clothes,06/20/2014,597362668,L,Europe,Online,08/04/2014,304862.88,932735.24,8852
United Arab Emirates,Cereal,10/24/2011,732426496,H,Middle East and Africa,Online,11/08/2011,195800.94,344447.91,1611
Germany,Snacks,10/29/2015,990934494,M,Europe,Offline,11/26/2015,447391.59,610436.7,2911
South Africa,Clothes,01/19/2016,831789135,C,Middle East and Africa,Online,01/21/2016,73549.47,209702.25,1983
Australia,Baby Food,06/02/2016,943539825,L,Asia-Pacific,Online,07/26/2016,370537.58,1814984.6,7466
South Africa,Snacks,05/14/2015,534956373,H,Middle East and Africa,Offline,05/19/2015,1058728.73,1426661.91,6697
United Kingdom,Fruits,01/24/2016,340419612,H,Europe,Offline,01/31/2016,10418.46,13367.64,1482
Singapore,Snacks,05/31/2014,580265736,M,Asia-Pacific,Online,06/26/2014,53785.83,73381.42,343
Mexico,Cosmetics,10/26/2010,451535068,C,North America,Online,10/31/2010,744644.32,1300616.66,2954
South Africa,Personal Care,08/21/2012,117358415,H,Middle East and Africa,Offline,09/01/2012,497954.19,737101.47,8977
France,Baby Food,10/14/2016,872223246,L,Europe,Online,12/05/2016,186370.3,990831.4,3865
Singapore,Snacks,10/16/2016,190209487,M,Asia-Pacific,Offline,11/10/2016,1302519.4,1730975.26,8491
Singapore,Meat,10/18/2017,684082167,C,Asia-Pacific,Online,10/22/2017,665775.85,966267.54,1601
South Africa,Household,01/18/2016,508503245,C,Middle East and Africa,Online,01/20/2016,138238.28,351816.74,529
Mexico,Beverages,11/05/2016,769629690,C,North America,Offline,11/10/2016,256638.56,374012.72,8168
South Africa,Vegetables,08/04/2013,790744185,M,Middle East and Africa,Online,08/25/2013,781680.64,1203814.4,8192
India,Household,02/19/2014,486930664,M,Asia-Pacific,Online,03/07/2014,1173300.48,3064550.4,4512
South Africa,Vegetables,05/20/2016,681721208,L,Middle East and Africa,Offline,06/20/2016,55592.5,89512.94,601
Netherlands,Fruits,01/18/2012,310568556,L,Europe,Offline,03/17/2012,59444.3,81746.76,8678
Netherlands,Personal Care,02/27/2017,389107635,L,Europe,Online,04/05/2017,131578.8,190813.2,2280
United Arab Emirates,Clothes,07/17/2014,452059191,H,Middle East and Africa,Offline,07/24/2014,150056.43,486273.75,4371
Belgium,Fruits,11/07/2013,732567335,C,Europe,Online,11/11/2013,20612.28,25679.94,2847
Italy,Fruits,07/04/2012,496459225,L,Europe,Online,08/30/2012,55627.25,79718.45,8365
India,Snacks,05/02/2014,623737308,C,Asia-Pacific,Offline,05/07/2014,786058.66,1133041.92,5414
Singapore,Clothes,06/09/2013,985116069,H,Asia-Pacific,Online,06/24/2013,76797.35,234542.7,2065
United States,Meat,07/12/2010,353422413,C,North America,Online,07/14/2010,3768265.36,5300327.92,8644
India,Beverages,06/04/2014,450864287,L,Asia-Pacific,Online,07/13/2014,48250.35,72970.35,1545
Japan,Beverages,02/08/2014,663204192,M,Asia-Pacific,Online,03/01/2014,221082.12,342255.48,6972
United States,Household,07/07/2010,790751043,C,North America,Offline,07/08/2010,1166012.66,2872206.44,4454
Canada,Beverages,12/28/2011,231011214,H,North America,Offline,01/09/2012,204955.68,315973.34,6373
Saudi Arabia,Personal Care,01/28/2010,665629037,M,Middle East and Africa,Offline,02/20/2010,328183.98,508483.7,6014
Australia,Cereal,04/02/2016,929922494,M,Asia-Pacific,Offline,04/30/2016,774288.98,1397856.53,6917
South Africa,Office Supplies,05/08/2013,462157365,C,Middle East and Africa,Offline,05/10/2013,1240107.12,1514496.6,2364
Singapore,Vegetables,07/23/2013,759688210,C,Asia-Pacific,Offline,07/28/2013,424072.0,714850.46,4819
United States,Vegetables,04/15/2010,960734521,C,North America,Offline,04/17/2010,19070.82,29698.04,202
Singapore,Snacks,10/25/2010,988066335,M,Asia-Pacific,Online,11/16/2010,347900.48,494672.4,2248
Canada,Fruits,01/23/2010,780127237,H,North America,Online,02/02/2010,39172.79,53005.15,5669
United Arab Emirates,Snacks,05/27/2013,729678179,H,Middle East and Africa,Offline,06/05/2013,1317903.36,1814701.92,8616
United Arab Emirates,Meat,01/14/2015,106834779,M,Middle East and Africa,Offline,02/12/2015,2094717.35,2945370.45,4895
Netherlands,Office Supplies,03/25/2013,285621949,M,Europe,Offline,04/15/2013,652636.8,832164.0,1240
Mexico,Cereal,06/02/2011,773141595,M,North America,Online,06/23/2011,297286.84,510455.74,2446
India,Baby Food,01/04/2011,318997197,C,Asia-Pacific,Online,01/09/2011,193328.45,1047836.09,4109
Egypt,Baby Food,07/13/2014,475903808,M,Middle East and Africa,Offline,07/30/2014,347660.32,1871021.23,7571
South Africa,Fruits,04/21/2016,713341529,L,Middle East and Africa,Offline,06/10/2016,30763.32,41047.44,4452
Canada,Cereal,04/16/2014,157011895,H,North America,Offline,05/01/2014,1046455.84,1811850.96,9173
Sweden,Beverages,09/17/2010,882009883,C,Europe,Online,09/21/2010,111697.09,176838.63,3623
Ireland,Snacks,08/27/2013,760146355,M,Europe,Online,09/16/2013,431058.32,651942.06,2926
Poland,Cereal,09/01/2013,693925686,H,Europe,Offline,09/16/2013,1086300.18,1953383.55,9687
Italy,Cereal,11/17/2017,679996203,L,Europe,Offline,01/16/2018,494773.0,874660.12,4106
Netherlands,Office Supplies,09/08/2014,898498851,L,Europe,Offline,10/11/2014,4354733.88,5263714.4,8113
United Arab Emirates,Cereal,10/09/2012,720202856,C,Middle East and Africa,Offline,10/10/2012,1088743.25,2015995.1,9455
Saudi Arabia,Cereal,01/12/2010,159525591,C,Middle East and Africa,Offline,01/14/2010,1071251.5,1861216.75,9455
Japan,Snacks,04/06/2011,248472045,C,Asia-Pacific,Offline,04/08/2011,1266714.75,1788284.04,8133
France,Cereal,07/06/2011,158294110,H,Europe,Online,07/16/2011,791332.74,1389572.1,6606
France,Baby Food,03/20/2016,710874601,H,Europe,Offline,04/01/2016,367389.12,1973963.04,7728
Egypt,Snacks,06/26/2017,165370487,M,Middle East and Africa,Offline,07/22/2017,464250.0,668312.5,3125
United States,Baby Food,08/25/2012,952818027,L,North America,Offline,10/23/2012,310695.56,1699402.74,6454
India,Meat,10/30/2011,124524881,H,Asia-Pacific,Offline,11/07/2011,4144398.9,6107202.09,9447
Turkey,Personal Care,06/12/2017,801963760,M,Europe,Offline,06/27/2017,89713.25,131703.25,1615
United Kingdom,Personal Care,06/19/2016,636726216,M,Europe,Online,07/17/2016,423648.6,649594.52,7802
Mexico,Beverages,07/18/2010,837430793,M,North America,Offline,08/06/2010,79054.02,118490.52,2586
South Africa,Meat,04/17/2011,239052227,M,Middle East and Africa,Online,05/04/2011,810694.45,1234342.52,1999
United Kingdom,Beverages,07/12/2011,312548616,H,Europe,Offline,07/22/2011,286044.78,434065.5,8769
United Kingdom,Cosmetics,04/07/2014,588921094,M,Europe,Offline,05/02/2014,928679.92,1560953.94,3514
India,Cereal,02/16/2011,523895771,L,Asia-Pacific,Online,03/20/2011,530835.2,984844.0,4760
Netherlands,Baby Food,09/07/2011,983945276,L,Europe,Online,10/26/2011,224787.42,1165431.15,4797
Netherlands,Fruits,05/07/2017,470697319,C,Europe,Online,05/08/2017,25565.12,33954.24,3616
Ireland,Meat,07/26/2012,485490570,H,Europe,Online,08/07/2012,831051.54,1234523.61,2043
Singapore,Household,05/18/2012,897409429,L,Asia-Pacific,Online,07/14/2012,132720.06,347449.41,543
United Kingdom,Cereal,09/27/2014,698641566,C,Europe,Online,09/28/2014,714016.6,1237367.56,6028
Egypt,Baby Food,12/20/2014,542747932,M,Middle East and Africa,Online,01/06/2015,337471.5,1845704.0,7165
France,Cereal,11/03/2013,834921189,L,Europe,Online,12/13/2013,535788.57,869622.36,4377
United States,Vegetables,10/19/2012,535445261,L,North America,Online,11/19/2012,185368.68,325476.9,2142
South Africa,Fruits,12/26/2016,473696649,C,Middle East and Africa,Offline,12/27/2016,42490.88,58672.0,6176
Singapore,Household,10/26/2012,595795858,M,Asia-Pacific,Online,11/25/2012,444826.48,1269808.57,1843
Saudi Arabia,Beverages,05/01/2011,891007412,H,Middle East and Africa,Online,05/14/2011,63944.88,95326.8,2109
United Arab Emirates,Beverages,02/05/2013,684515664,C,Middle East and Africa,Offline,02/06/2013,249169.92,385515.83,8111
Mexico,Beverages,03/16/2011,467991714,L,North America,Offline,04/19/2011,297273.3,475735.39,9811
Canada,Beverages,08/01/2014,346089822,M,North America,Online,08/30/2014,54679.7,83431.55,1765
India,Baby Food,12/14/2015,530159369,L,Asia-Pacific,Offline,02/12/2016,218749.74,1142472.54,4614
Germany,Vegetables,03/13/2010,826242601,M,Europe,Online,04/10/2010,275576.12,491089.2,3077
Australia,Household,07/26/2015,313636823,C,Asia-Pacific,Offline,07/27/2015,831518.45,2192144.22,3451
Ireland,Household,11/07/2012,479281838,M,Europe,Offline,12/05/2012,1629849.63,4222860.69,6549
Mexico,Clothes,03/19/2010,556945382,M,North America,Offline,04/04/2010,39175.08,112873.46,1043
Canada,Fruits,04/23/2011,233491252,H,North America,Online,04/28/2011,51805.56,70434.78,7422
India,Baby Food,02/06/2016,913130969,L,Asia-Pacific,Online,03/31/2016,415137.6,2384480.88,9144
India,Fruits,07/21/2013,140692463,M,Asia-Pacific,Online,08/10/2013,5346.0,7468.56,792
Australia,Household,04/08/2017,229147444,C,Asia-Pacific,Online,04/09/2017,836923.62,2227693.26,3354
South Africa,Personal Care,08/10/2014,620716920,L,Middle East and Africa,Online,10/08/2014,376711.5,501391.88,6358
India,Meat,10/13/2012,326490179,C,Asia-Pacific,Offline,10/15/2012,1278934.3,1830357.48,2954
India,Personal Care,10/02/2010,809015667,C,Asia-Pacific,Online,10/05/2010,165046.2,237246.9,2805
United Kingdom,Clothes,10/13/2015,541030781,C,Europe,Online,10/17/2015,331998.92,940111.32,8956
United States,Snacks,01/25/2011,906300300,H,North America,Offline,02/07/2011,218502.34,319265.84,1471
United Arab Emirates,Beverages,04/02/2010,810265553,H,Middle East and Africa,Offline,04/15/2010,268818.69,414627.15,8351
United States,Office Supplies,05/30/2013,482306700,C,North America,Offline,06/04/2013,1198902.6,1480998.72,2364
Ireland,Meat,02/17/2010,679922568,L,Europe,Offline,04/05/2010,1180751.8,1738550.19,2927
Canada,Meat,06/23/2017,191405534,L,North America,Offline,07/25/2017,1329030.72,1876579.68,3046
Australia,Beverages,09/24/2015,819849775,H,Asia-Pacific,Online,10/06/2015,303549.38,448189.78,9773
United Arab Emirates,Meat,06/15/2017,865988089,C,Middle East and Africa,Offline,06/16/2017,1802127.12,2750457.24,4476
Canada,Beverages,12/23/2013,366407715,C,North America,Online,12/27/2013,26083.17,39161.7,821
Sweden,Cosmetics,03/26/2014,956700137,M,Europe,Offline,04/21/2014,501570.04,806907.38,1853
